merchant_id,z_score
853267151491651de0b06db27ba51ed9,0.441917328
f186e7fae622a7798ce7f1bccac9a247,0.441917319
b8e79260dbbcbfdd7e8831eae1c591e5,0.441917316
bb3f0f347fad3de6d85788c3a5a3555a,0.441917313
b04d548c6adbd8b195aefc4e2e9ff762,0.441917313
3289d75f165acbee48ed06e358051dfd,0.441917304
69ccd1088c36016d7983c64adc7d9fe1,0.441917304
206bde0d66915a51fe13c59741767e9c,0.441917303
a344918f23428ba2167ec557b09a2369,0.441917302
fea76b7ab660fd8591d5b3c6002add88,0.441917294
750535b7bdc0d2ee24867a8af9a00eb8,0.441917293
9f121bc56c9844d100876cc3d5150d66,0.44191729
9c6b11137575ca10aaf17c457496413b,0.441917289
423d176aac8ffc69a7a0150359523d25,0.441917286
9ae7e87078e4f2437e9bb95707c994dd,0.441917285
fe77dbe4e20d964562747384def59cc4,0.441917285
2a403218a10e171eeb901b67535fe098,0.44191728
f16f5e9522d90f5d6ca5332b4bc9fa24,0.441917279
42598578ca0acd7f4186bca64c96edf0,0.441917278
985046f79a84f4c3f0645f43fdfd1dde,0.441917277
00e3fc1d6b2a8569e99d958db4d6e14d,0.441917265
e829ef65c088b7eac63bc2e15d941765,0.441917265
91ca7ce36d17b741258f02686d98e439,0.441917257
2bc56faebc8f79cc2d39018ed2198299,0.441917251
0e31fe01bd51d1368eb9c4d9a3e4284e,0.441917249
3311b34d2f838ff7bc729a2a4e53c547,0.441917249
01cb0cfa4ce10d2c3af203bc2bf8cc32,0.441917243
283dc41700da3abd3f2442eaf7f4a9d7,0.441917229
f349300c9a81f952e7c3ced5ca1c5cc2,0.441917228
01f6b8e7b4e803f8d95f00a4be3a7239,0.441917216
395291d4b0a71b93009f9643311fca3f,0.441917214
b98704aa81dd575b1e1ae2dbced2f3ee,0.441917209
ff8ee1d5c84a9aede7a54344151622cd,0.441917209
de2e6544b4baffa3ec220dd8b9d3a273,0.441917207
81d09f51a1628136e50c0590bb5b9ee4,0.4419172
5b6dc45a5cd0dc5a6088694cfea37a1c,0.441917196
758d464ad48ca2c496d3c97efe5569bb,0.441917194
87a2643c2e9de19d5d6cba4be7ad7aab,0.441917194
b91b89f8af95f4af78e87ef66c27e3ba,0.441917187
c1eb1949c87d3bb139951cb0ae9ddeee,0.441917186
69f0a333e91cda2f7c21925158e2696d,0.441917186
a54e96157ef1cc015c87ea79038fb711,0.441917184
56b42b0aecd33d5685b4c0ee2da477b2,0.441917184
95e65a3f8c29060f24975475d80526e0,0.441917179
9b1c8e4035c3974c23f7d38c39d05a80,0.441917175
74cdc1c4c545a80f24285a166e57ba58,0.441917174
1d782ef33c1a154781d25b9a4ef174a1,0.441917173
cf7928cee10109f75e8d6fb179214471,0.44191717
eb6ee4b36cdf23e8167e10a47e340fed,0.441917169
7de704a5bec448e339f90dae5df9b020,0.441917162
09604c68bfa72e9930b00c967e64747e,0.44191716
2fdedcd6842a3a454d8a9436d6f78118,0.441917158
f7f7918593dc31534f525c24a71e3c74,0.441917157
49490f256a90aff2c2c4e151515fe241,0.441917152
f3db95bfda8bf707858c4c50a41e811a,0.44191715
3d46dd586399b3475c6ee4567df85453,0.441917142
ebe4361baf7318a92facaec817c6d0d9,0.441917139
97b674a49e16b82fa4f7d75aa0f2d910,0.441917135
6a728c2d25d1e9600feba3e848486ea5,0.441917133
6afb69ea0a51d08167e4a3edb0f295a9,0.44191713
ff89e8ee1db049c810a2da86c84c6bd5,0.441917127
78f7d5ccca6c2fd6a9644616bd3e7f52,0.44191712
8952bb1cb44da3856b6746095c9caa51,0.441917119
3a420a8893e33a9e976d9fd614f63e04,0.441917115
604ed2b8703ee490b93a502ef83743ce,0.441917111
3598bcfedb56c7825a07a611199ca9c5,0.441917107
533aa9666119d578b635c3bdba609070,0.441917095
6dd04912b9cdebb7c4e5f58a067358ed,0.441917095
f0988eaf6034e561ea57522a58ca4c59,0.441917091
192134aa19baa78b8b2a5718a868412b,0.441917082
13d496ee7ae7724e17163726555e9201,0.441917076
df6f1ed75cbd2d362a9b8ffe7d0bc7a7,0.441917064
2a5a60a4e38015ebb237c7ba7a2e1b37,0.441917058
f3faaddeb9cf756c21d915c0634bbc86,0.441917057
8b27d59593eb64f0b52b12733f48887d,0.441917054
9c8829fdb4d307688931e738a0d4caa6,0.441917053
cb8423d6c3fefb35cad0c10f334f7e33,0.441917048
fce66b28c576f7fa8f94c49c95bea437,0.441917045
c181c9a2877323fea8d91c6d24f95eb9,0.441917039
f882fc1c4ace591561f1d3ab1d39b99a,0.441917037
ab69eb58f78519cabaeb6c1344384521,0.441917033
e1efa7a270fa6a62d089dddc37fb5d18,0.44191703
0c0628d88467dd0051bcd8b2565b619d,0.441917027
2aa42af7ec69cace77b7dec6c5627a34,0.441917025
04967c6a6fb1c14294bc73f49ac675d6,0.44191702
7a4a1d992bf4e98dee11852a48215193,0.44191702
2a445adb71c7d96c54e32624ded8f3e9,0.441917016
d6548018af2adb6deb632e0bc431eb23,0.441917012
a2cdb6fd27a086e28095b2f09ca98612,0.441917012
8f466aec0f89b85f577ee74cc7297ef0,0.441917003
3db69964417194c91f9dfa696d3018e9,0.441917001
30ab5b76bd1a6c3828ffa0b20a9b18e3,0.441916997
5b48cf6d948c70034f7a239f8e5c566d,0.441916992
7fc3f0d2b6f2a9b656510f7a378df9e7,0.44191699
9f13a20090198429dc55bc098d4463e5,0.441916986
be1f706e40e863dd9190924eaa955fe7,0.441916982
c87a522bbafe29e239b7cfadfeb8ca50,0.441916977
c3aba71d83a384212ca58138b5443677,0.441916972
cf05982e2765f077214f85cf893568c7,0.441916966
7d75012da568b1849826a1b88b1bacd9,0.441916957
0296180846117c18b191f21af98bc49e,0.441916956
7548a73577831f662eba34d459e094fc,0.441916952
3ff55afdf16fea13cf00f29dddc53948,0.441916947
f63d6b3e439d2ef66cf77266122a88bf,0.441916947
fc553ba6b67ebc78a208af32a7cbb434,0.441916946
45435aee8b0c1886562340247400bdfa,0.441916946
9bb9377f105d4c666ac02b8d1b5d9d59,0.441916941
756c89b237906c7f0460729e85a35f62,0.441916941
231e3d1635ff621b8c1c3a9f5c0b2b20,0.441916935
243da8ee86201ee198a41356f5f4445c,0.441916932
bdbe575de5ecbc20be758c6f4e105da6,0.441916931
64157a370a2257ee6c20f26f14ba3583,0.44191693
293a5ccfc2323672557070cec38ff00f,0.44191693
56ef52b01d1322a2f2d8f3a545f51324,0.441916929
00a2c01b0d106174280311c645ffe21f,0.441916925
622b3c9b429ed569000a3ffaaa307f6d,0.441916919
07b4498a303789d2829445c725dae35a,0.441916914
f469d652f14a20c7e37428beecda9654,0.441916907
b042fcc59928729f83425e35484105eb,0.441916897
2068438c1242b211de874545cdf4202f,0.441916896
ce57446ab94c56110390b23ec17c49c2,0.441916877
a2b541db5042ed68609966a021dc9101,0.441916868
abde3001e8018ee5f7c6784c0696012d,0.44191686
7e45d1230a770ca40462157eb6ad118f,0.44191686
5f08de164880893cc9355d4da41cdc51,0.441916856
30817601adbc53cc3d07ee109c602083,0.441916853
00c37b7a1f13daf967813da9b68937f3,0.441916846
a85ba0b7a78a784fbbcf01ded2b78d22,0.44191684
e8579cb1f6e92f980e7161c98ccf165b,0.441916827
8a8b52c36a8a080557dd21c1c36c2b00,0.441916815
e7231cdd39ec8d177d83ba538cac70ba,0.441916813
151cd1c600ac025c76377259df8204da,0.441916802
99709d43c60597cfe01d7d959fc166b1,0.441916801
ffe4dce930652238d3e7bbfca0c6c112,0.441916799
6fd3dbe16a30398139834d590a6e4df8,0.441916795
eb4f1eab53497779066f1683a2aaa513,0.441916789
f5d1f49e706b0ffcd8c16e6eae58205b,0.441916789
9eaffedaf21e53232baf69748ec96457,0.44191678
9872eaa282377c92cf2e28268a234879,0.441916779
d7985ba4cc7b74f5db75d2985fd9587a,0.441916778
3e0ae347d3f5af0fff72ffb96b06aef8,0.441916769
213b903c200ef3f2a7120dfab773a095,0.441916766
bcc3bc4b265dd4f13ba2296293cec2d9,0.441916764
70e57eb7c5b31448a55580c15b574d9c,0.441916748
b98b76db555804ba9abb7316c858aabe,0.441916742
5ca0ff28ba7dcad8e1c31e62e5722b59,0.44191674
486aa02d15fe556ee9e89f3ef3f20b3f,0.441916739
4e312fda685a21561e6921400a28dea7,0.441916733
3adba8322546dda498c999b2c7474c9a,0.441916733
aea1ae522535b8828a033a1efdcac1be,0.441916724
c846afeb972dd0fcad60f3f6194ec0ae,0.441916719
ae23fc20a0346df4e0b9594aefb7c26d,0.441916717
10051a9515ec0069cfdf643f1320665d,0.441916716
57956728e67d4497d11f40160c65d910,0.441916709
d629a225c1a51456b55e4a2b506f2847,0.441916707
e0f4d7c0453ad5d27b69eba851357a31,0.441916702
83df23a3327b70d69bd4befc5cc2566e,0.4419167
d5adfcff9611d3f00885d6b36b8d4491,0.441916699
1e5c7e2e03a402f9d759a0d7e8c8b968,0.441916693
009730d34197a205d5f1b03804a118a8,0.441916691
2b51b007f559d86565d5a9927b6f92c3,0.441916684
ae7ece7b7a57e3d9b0a84971e865c078,0.441916674
00fc743b385f1c7cbf52cc496fa54907,0.441916661
7fe30f83b8e5444c948077a061740793,0.441916657
e87b5193d3e60a52a8e3df82af428e27,0.441916653
c84f741b048a0721739ac52c241ba5df,0.441916653
8d2ef026297d62efc3036ee2a3890be6,0.441916639
2b264f041c91e8902005f4a2a2aeed7b,0.441916635
a5923bd6abceafa9cdaa169beb3274ef,0.441916626
4327ea02dff3971a3a13e375cfcb9ad2,0.441916615
51d2dd346d01d3af7e7e339965090d84,0.441916611
87eb9d4eaa03cf39630cf48a920d1920,0.441916608
3aeb66c531b3b027a5e8321d90360aba,0.441916604
d9feeb0532d7be7b9cabf0c73acfd049,0.441916598
6b1b8b2bb68e6661234e50f112d75c4e,0.44191659
4b9d5cf9d20c0934dc772bbf5addebce,0.441916581
08aaceed2bb9844c671a0f9f2c4da8da,0.44191658
e0c79d99ee375ed5ae7f77eb0e469957,0.441916557
366bb8caba334ab2d8cac7e2aafa7302,0.441916543
2466b855bc86ad198751aca1a585ab7e,0.441916541
93f12878f8e60f5421ee530a9aa44068,0.441916538
b7e0f3c8cbc0db30c775aa3c2c74b3a8,0.441916528
316134129f3d51513c1f9c5d8b2d7ee8,0.441916523
1416bdd8718ca087a2ec6c690f391c91,0.441916522
d6a7c7617be97c79d7d430463fa6af8f,0.441916508
eac7b8103c746973f391f19a7bb04a2f,0.441916506
b99efe695b89fa298bb6bb6b72ed8d47,0.441916506
cda6eea50e92e0d0b6d22b6b54364ff0,0.4419165
f9a9c6e884276feb6760da3befc80ef8,0.441916493
3b71ecfebcc554985c2b907a22ded1a1,0.441916477
4537d3daf05c78c8c8ef0455140c9828,0.441916472
e301f12f1a9a3da8a7399481c9be905e,0.441916472
9ae96156b03893790822a25c332635a5,0.441916467
b02ee9d17c3b943affa39f55282793fc,0.441916464
a7a10dda5845df69aa3dc3f38420d9cb,0.441916462
e9cf2504f9bff451fd860bf382e1f0e9,0.441916459
d9f0942abcdce17e85edcc146fab8f55,0.441916447
ee715b6a299f1366cca063689992fe6b,0.441916439
4b29d87b5af3f9aa61de19da5ad4454a,0.441916438
a66b2ecb853ed5851a778f3e48ad59d5,0.441916436
7c405af5d78fe60ff050b1da3143c84a,0.441916429
dda4bdea15022bac2479280f775d1fb7,0.441916409
fb2f2ebb72324f511a325e283674fb3d,0.441916408
c1fd95299ad8d022093c50740184a3be,0.441916403
f806346f2b02463efa6f5f42dd45278f,0.44191639
d72a3078329eb92e65687d7652fdc7e7,0.441916389
4656b79d270bd1c937612d58683943ae,0.441916369
5e52d7b09265c5c5e38ab5bac0798dbb,0.441916362
97d36185a483469a7d6fb2a8d787ad26,0.44191636
d818eb776fe85dd60250d4c907df0914,0.441916332
d877cfa2690d0b688ded2759209edea3,0.44191633
b193edb39348b399af75f5cebcc2e343,0.441916324
0c0466648097f2528c4c860462984c92,0.441916312
bb1bc8b30e2b25ae807ce6eeffe07121,0.441916306
cfef40996e0de2c0f3fe1031421403fd,0.441916302
dd0ca1a89972323e3008cd2d47bbdf97,0.441916301
393e8345f6253451b6563cd9a6b190de,0.441916294
10ccbc807a1cb01c8137c26e0dcfe6d8,0.441916284
eb454ad6be830064d49727814426bb6e,0.441916274
796eb50a93f0f090063f36d64268dd97,0.441916273
ca7515543231d397bc9e62654be4059f,0.441916259
3bed9f3cd52a4269e7dad4ee6d90b109,0.441916231
3a4ded9c46792fb37e3d9ab0fb76d4b6,0.441916214
eb40887da3e98ba4f3708f84521ae52f,0.441916209
fea09b9bafc9c8cc8e70078a2597137a,0.441916188
d9b025209632dbdbed25af88052fa510,0.441916161
044b09dc771f0762cab84943b121d46b,0.441916159
88784039d8969c1ef5bb41bf372b28c0,0.441916155
a47bec67138a138a8ce6d0082b6f4fec,0.441916155
ed6461d7c222eff3c441f10614f84533,0.441916148
ab01eed602a04ac3272bba49d78aa096,0.441916137
3548e4682a626fb125c56420344f8836,0.441916105
0b9ad296faa8930bfad91f2c8e809cf6,0.44191609
e055a992677dc62362dc6ceda3245224,0.441916085
20c57365ce6bc7a680720ae970cdd84b,0.441916085
2ff04af5c3d34a54e4b559849f9ddae2,0.441916082
11ad9021285cd09c21bbf74043cb0e73,0.441916066
0bfc3328bcb5efbec04f2abc57f3e697,0.44191606
7dffd5fd9a018ff2caa49c828786ebde,0.44191605
9d4b1d47b7d7dc4f23ba245dbfcdf235,0.441916047
89f590f6d31fb9ba02239da87497d982,0.441916042
a35184fde201b810c6e413e5c46ffb40,0.441916039
edc9266db9adb4ba63138139f59681cc,0.441916037
e6d6950356cc053768dc31379220b136,0.441916032
053a4fb18d8f882de807caa4f82c4fe2,0.44191602
22b473b7dfb6afb1977c3c80d39a16fb,0.441916018
98f57d973e7f90b1b813f13e5ebd847c,0.441916017
0be52d8e563668422d2d7d9fe63c3388,0.441916014
b70cbf9796f10cb59eabad854ce1ca91,0.441915998
2a8180d42ce8df22c264c36b6050ed84,0.441915994
d0d6084f2a064efae37a45a73a261758,0.44191599
43b5de4ac59492eb8ad4deb02a18198c,0.441915986
fb6300fae7587c8dc2d948f70c5d4f03,0.441915976
b4cbf5c3fe983ee1e3473efa386fae7d,0.441915976
7b41e963c997a06a34c7d3d4957e03a7,0.441915961
7534a64aedaf40b22130c27be4516b49,0.441915957
420ee74ebc0cdf8c41079485d18e9384,0.441915952
2294bf2b5d1edf97825b547b1ed1345f,0.441915927
e89b40e45012370acb2fc278b3cb64fd,0.441915915
888e3ed307499e686e76aa97d496f1b2,0.441915895
7cf72f88e49d25a5e7256580cb10bde5,0.441915881
ada25f9cd16c325eeb05be7e3fe27098,0.441915869
62d146717229b46717b1764238593c19,0.441915855
747362c8d29bf10de1fd34c0a75b5259,0.441915854
5fcdb65870982d95827ad970aa1dbaf6,0.441915839
da37c9f5d35dd477e945cd4b3d2eb662,0.441915823
aeeccb23240a0d6ee5b5c0ef3e314a4a,0.441915821
9576347d2a4438d5b3b12397fc302071,0.441915795
0f4a21d571adbe663374dbe676987dbc,0.441915795
b9fdece3130f9e19955c2c3f087168f9,0.44191579
5351b995ac7e0de17861c8f4937d5223,0.44191578
2ad8f43fa3e8291b5104a3aeff8b4c6b,0.441915775
b1d10e7bafa4421218a51b1e1f1b0ba2,0.441915745
4b89ca473f73d62423a27511b3dce122,0.441915745
eee10e3b1f440f8e5dde6138c35e4a4b,0.441915739
29f51f4a71f1a475003fb0e4b4369f55,0.441915714
1e3b2280c3c02e5e9a89259bdf6e887c,0.441915668
7e69a18932b0dfbaaac763f04217d7cf,0.441915642
237fd09511472eb97261ff23fd047ee8,0.441915623
2189cbf6a44f6b1663b9328edf808327,0.441915622
5b347a27844fa303dd8c02b7da1c9206,0.441915604
5344237ad06253d47cee9a4c091aa663,0.441915591
894c2685de4b2d7094c90aeed56e00e2,0.441915565
864df9d87cc150fe403ec858fd584935,0.441915546
0f67bdbab9d8b3f1e744857a25d33376,0.441915539
81f61042dce735eee4789cf1ce0233f3,0.441915539
d9201761f0ba69b996631ca7003eef58,0.441915536
c94faaa101a638cffe3889f532b98b7c,0.441915517
f65f78d68a2ceb7d945bbf22399e6886,0.441915515
d5557a36f03a9fa5e264a84acaf287cd,0.441915511
0a1806d75e303f662b24919116e095e1,0.441915502
d79a1ae78d9b8d938de59140ddd08db1,0.441915489
dd3fcba15c3eb93dd63fe2b7e12459e0,0.441915466
0f47d8af9d0abe580c26d8551f4071f1,0.441915431
d43cdc61e9b38c375db7f93ebb547810,0.441915431
c4026d73b9ac2b1426b920da83b8d5ac,0.441915427
8980cfa9b304002ed0b058511901b55a,0.441915422
beab831c783550ad003eddaed2d0849d,0.44191542
ea9bfa88b4322f8cc046e06cfd8c8856,0.441915414
347d36720bafa2296c3c9eeb2099aa7a,0.441915408
045a34fe866de312bb5d97857cc568e0,0.441915363
9144d1df1b958e7b08d21744775f0edc,0.441915327
0af1e7149e902be77466308cfb0c6d35,0.441915261
f064a2160853b6381ed86c119452dad1,0.441915258
171061605226364f27c0a15445307397,0.441915252
ecd4232a467c3085d7fa1302a827caa9,0.441915247
16b21938c0c7b65a2d829e9672f5f825,0.441915245
9366fb6cdeff0a5d6c1093d1ffcfe458,0.441915245
1c51f09a9987192ed2f77d0fab0de5cb,0.441915223
1210a18ddae3575787847bfab40a137e,0.441915212
61e6cb26845d59928f3e93a2d4f8b2ef,0.441915159
e54868ae34f3e31c085d3f281668f9d2,0.441915089
6fad521eccb011f87db75444e82f0b70,0.441915078
47f5ddcafc69b192c508530d538c39c9,0.44191507
ea00442a9942febfaf2d3384eff7c064,0.441915064
bd1bb6b87180689231804f4ceb383485,0.441915029
184c31bbacd0d31253965ebe448448f2,0.441915025
76d11e44260191381aa94c526f734b2e,0.441915005
986cc0d9e2ef9069c74190f79fe9b258,0.441915002
b1605d9f4273e71fb1e9846b193dab96,0.441914972
3682cca356dc22eb5a9bbc009412d4bb,0.44191495
4febb4e30893e061bb4c2ca8ac5ec7d4,0.441914932
3345581248da49c7be54266867fd1be5,0.441914919
f065fe9f90c6f176adf5aca0b889d595,0.441914917
bb25f5414529b8952763e7eae1a806b7,0.441914894
b9624443a2add1ffa3fee8e40c7023b7,0.441914868
b3ae9da1899d97aa282a019423f4ae11,0.441914862
d80e3d945da251cd103f093e8b03db6d,0.44191486
4328ad1978e9bcb7b297600e3019a5a6,0.441914853
51b2395680b833ec1f7b1a44a0bafe05,0.441914828
8fad6d7e58542a344408f83a0a73e11b,0.44191482
daadbcec4e319e475092749b5703626f,0.441914817
7bfe9bbb5c6f3e338caea40379659556,0.441914791
1fcf31aafbfce2375f45f315a5628117,0.44191478
78dbe27fdb74c9ae3b0a6c17bffa8b18,0.441914778
ca2cd3cb85951b70d7361855a47a58cd,0.441914777
ea16c8ad502b00dd6eb031b3fd35d738,0.44191476
cceea314a495b68985a367380354f4ac,0.441914751
7c9ac4388867d4cc3f1cf9c05ad7e944,0.441914737
929ba3c615223cf7248590ae175fcce7,0.441914715
bab54eb56e2cad3b58370530a3baac35,0.441914709
a9491a88197026cbd7c1b91895e89dd4,0.441914701
ff19aaaec6a0ea4ed365576f4902cefa,0.441914688
41ceae7ec21401a2c8b2c96ab6f9afcc,0.441914672
3d4331fd1fc767b668fd15c1df0c8972,0.441914628
77805f5da8646a18df5bf84d3eb4f916,0.44191461
36f7b90bfb62d3b9bdfd5725d3f3577c,0.441914606
0928662e871ea08c137c00b7d040d622,0.441914591
a0f2c291f44a631ce0ebf71f7e02b3b9,0.441914558
3a661b9cc5e2249971a261424f1ce405,0.44191454
53b5bb7bfc2ba136e71ddd70b7f77d05,0.441914526
056c9dada85a0ff7d93f07ee830cd2a4,0.441914489
17de40aac6ef19073756e1237c8c0cb0,0.441914479
4c3c5ff54d089debe4cf09cca0fd7694,0.441914467
3f9aa18413f2cd71eed355ca12da7315,0.441914426
81ad1a87e0ea93dc3a4bbfcbcec8e9a1,0.441914416
16a9298bcdf23042692df2d17c7e8a0a,0.441914411
85b5519aa8d20bd1324502c00aff69e7,0.441914406
dbd3ba134d3d2fe1a92005092dd85a9b,0.441914397
406e81c862e7365160ae77a62187f3df,0.441914362
89eb867fe15391aa6f266e919be9043a,0.441914345
4fdabf3e20f3f118022711bf916c6703,0.441914337
85af7dbb0532ca29713840ae3711fa89,0.441914332
98ed037c165c8ff9f4afefbe86f08c84,0.441914331
8af6a382497aa81b5f26fc0b2311aff8,0.441914244
ffc0d8e183e8123937fa340b19b35fc3,0.441914237
fa1f6e31856c04cde54da6c7cb7ba701,0.441914231
b78726bc3aca220745ba2e9c7193ee3e,0.441914226
4dff7cccfc092f41b8170fc6d7dc93c0,0.441914174
1fe6eda65dcd46c3a5ad1789c3bf08f5,0.441914145
8f5c8acfebc4073ffd8f56522d137223,0.441914141
0a3348c6acf0927c8ba1d820a7b033d5,0.441914114
86d26d99c38599b1526ef81bd49f8e9f,0.441914093
70370fb7bbcf61a2da316dfdc1d42443,0.441914061
cb1e16cc03588ff5bf4dd506f5f54cc1,0.441914044
2d556f12cb76c6ae44082b922f93535d,0.441914018
d3123e2b21ac1eb5738ada74f90c14bd,0.441914006
e10a98a83f6cb1ad16055c17590063d3,0.44191398
466508fc6fe187784f8d3f8d76278b62,0.441913924
6481ebf1168330ca0f7bb56c51c5630f,0.441913913
50376cd322704168991972a73dd0ada2,0.4419139
73847751ae607f99a9bbed87f731338c,0.441913858
cac029e0ca8add40d4d2aebd45308572,0.441913777
37e4ec12bafe8b8d0482c5b6c602f96f,0.441913773
68095f4a82903794f88a31be311bc4bb,0.441913767
208989a43d7a1d1614e9ff303dce9d20,0.441913729
a57b6cfb606cac574dc5be0dc524f1cf,0.44191372
d1dc5191e7e53e1042c14c358525da18,0.441913704
99f60e3773ae5fa1c5cc45e2a25417fc,0.441913696
086822668212a6e00da4c085dc390703,0.441913656
d86b4d032edeb375793e5fa4a8b8513d,0.441913566
8f5d1c52e7545c7072e15113a7d120e2,0.441913541
4a643e03578577526149a599ac6f332b,0.441913507
77786a5bf7b68c8fdcbb11e93bf947f2,0.4419135
781ca2f25a6943221d58b2d748aa684f,0.441913423
bcdf5f271e060056af7ca0548c35a98a,0.441913414
22419618ff1a049d7a8438e0fba51529,0.44191334
d28b6717d8f0015f84b874f9d6688ef7,0.441913339
025e2ee38b36924b0fdc41ea8e290222,0.441913308
5d39eac2733613a7e51d91ac3f0f2273,0.441913296
710ebadf55558b46b755c665a9177880,0.441913237
a4a20f88380da082080d475868e92412,0.441913158
bdb170be96b592c5d94c028177ad506b,0.441913151
0d5bfba0961e9c0427e3850c85b591a2,0.44191315
e59aaededb54229856adc6ebc3c605a4,0.441913075
1e83687a9258700d1366a2b01debe8c0,0.441912927
bf30380c97b6862a8c0d48cc21c09bbf,0.441912877
e92f8652bd0a7d03abf8dbba343fc3b2,0.441912828
a528dd5473a9ae51110dfe7e901fc2ba,0.44191277
7d806c9058c2b2f675b33fd861750308,0.44191277
77e9fbed6e6db00669ad22ac2ac48600,0.441912586
0c86d0c9835a08db576da01099a6c708,0.441912575
c88a202cc2a4fe9222dc9b2f7dfc8e00,0.441912523
4a90b77f16bb3ac4f4c56a6504ff8b2a,0.441912449
265377e8cb2a27034b7dcd9a24e58dd9,0.441912434
3308382dd1b2a11aae09bc238bf2f844,0.44191243
29c4f178686891b4988c32f722acec62,0.441912371
5ac9c3bd672d0e14247178d733ad0038,0.441912292
fea6f06e9ea5fe29ebdd6e510b308c1f,0.441912235
cc0e5acb5224d3537fb81f97ee594c95,0.441912208
45960f1030a3edd13c57520d2cced90c,0.441912194
96a48399df5d83ce811ba9d4ae277d9e,0.441912132
60e7705f6e4b82d93ce37ff9b9b9030b,0.441912083
a9a4eac7bf695100fb0b43723806d40d,0.441911928
f210495b03336d02fa5a9a51d5cb0436,0.44191186
70c7bdc758417aa5c47a1e63e62982b3,0.441911742
7e9d76825a5c271682ae693f8de099c2,0.441911607
74db80486179f9e43bed14f2d28c70a8,0.441911533
cb40bc0ed14724e6f54a1f4a557807bb,0.441911456
7c27a6d95f1b39caaa9433b9e1892262,0.441911354
b358e92503cf5188cd92088bb9bae5af,0.441911326
0dee340267d00747bc7853bcc50e8135,0.441911313
d71e13c019d57342db713bfbd1de0318,0.441911307
7484728bb6143fab2b06d120d52ef5dc,0.441911276
60e02fd9633a6c2500d5d0fc371f21e0,0.441911246
203090164fb9e5062261f0713cfd1a9c,0.441911217
3ab424785a566433afcb3c00c56209d0,0.441911207
948a3f42b4f8773354b2ff4ba6cc290d,0.441910932
e02372177014d026e553b545ec1fe8f8,0.441910922
46b9cf2d91977c26d75e1edd363ab08b,0.441910849
a356772cee0a2c1abf6c06c84ecb543a,0.44191077
4cd4a3c3819e109ee81470176015728a,0.441910651
2f1f0bdbb82e8f2a7ab031d8f2a13ee1,0.441910627
51d77b425e84359a1f4b46c585879681,0.441910534
9010cad5b5ad957daacaf12a52562ff0,0.441910518
4c51f2883846aa0af21c588c539dfd67,0.441910368
6077ed85422422030dbb49487b84e443,0.441910302
199a5abd2680f6d5457e8242fb94d2fc,0.441910294
8ee15923664a1ff58e5f7fddfdb91679,0.441910222
19466121d8747bd79d1ec4d109b63c52,0.441910168
03f79f537091922ce04021b6dd8c0d1a,0.441910147
b50c6c685af227009d5e3b4d5a57ee05,0.441910057
021123d53714a8c7bbbf9015a755dc76,0.441909998
eed4b7c86ac8bc0d0c50ec17af9ee623,0.441909762
c98c3ab7de4b830110bd47dbc105754c,0.441909756
d0e4286460fe6219bb57b61bf41a9f5c,0.441909475
3b0fe5925876bc505ee9d4903569918d,0.441909452
38ce0bd3b781be62d2839cb00dc8b222,0.441909443
0a7ba92248ec35ec6d0d090a607bbd27,0.441909201
529769a35ecc41dae7f6604808b82783,0.441909113
3e15a23d3e7a4c297d4f086e79c808f6,0.441908398
77dc7b03c297cc925ff87b23d1500be8,0.441907639
10577982ab1556971fc9c4640f4e082d,0.441907469
10cd7ef500b757787e2bee05f96b5d0f,0.441907134
237badad699a572a4071d58e19cdc8b4,0.441906692
2cb7b2952964c4a2501a2a7afd6f0b48,0.441905964
1ff4dc549f35ef8cbdcb51f0dc4972a8,0.441905533
65bc6b569d41780546eeb0d5b63626f2,0.441904355
0af373f9c874b826b6891a67bd6320e4,0.441904291
7fc40ca0c6cdaea0d99f1695968dfd57,0.441904171
1c5808e6e3e4a86171a4ade5a172fb9c,0.441904093
1b2329474f348d95f8a38a68fa98c9c3,0.441903847
06277c373fd4be8ecb96de3776dd0963,0.441903847
2e2fef938a5a0c8a7ae741e3bceda15c,0.441903603
7aeaa881c9a72b62b4842549c501a8aa,0.441903558
f3377e1ac5fdd9183c13129960faedd7,0.441902573
c86027cb65669a6bec290bd22c969f2d,0.441901429
c9ce1073ab925d72782e22228ac4e2b7,0.441901404
f43685aa38f50ca1b48501c15acd613e,0.441901062
fcc2addcf44328a5800caa215e5bd74c,0.44189983
28432d7cdcbfc28036c7e48cf67b5100,0.441899671
fd570c27236250922768da413f3a90a4,0.441899606
44993675dd0d868b192d56c8fb7af7e7,0.441898969
1aca4eb6afc6f691847d08a045bc49c7,0.441897626
597acff57915113300cc6c4e38e37d16,0.441892817
d3893c61524b02d075710c63a719a734,0.44188998
19ddc61af8f213d2c43c17204efab297,0.441888417
1448628d3de88430d703aa7e91c9f67b,0.441886005
56fd8394eb88ae240cd0de2e9a8803a2,0.441881629
b2e34d0eb157c2b6bfd40d9c1df21c36,0.441880055
b4bc852d233dfefc5131f593b538befa,0.44187789
f6c85ec624bec1d43b19e93f52bdf549,0.441876761
72caa9d32a4a71745de251af7be2aeee,0.441870598
50a505acfcdc52e6e704164f1d65b474,0.441868413
39357dcaf752cdb27e3ed3b6de0852fb,0.441866111
6397bb2d04a32b954909e4356bd68793,0.441864837
